OrderID,ProductID,SupplierPrice,SalePrice,Quantity,Discount,Profit
US-2017-158505,OFF-AR-10001044,18.4529,25.99,1,0.0,7.5371
CA-2015-142692,OFF-BI-10004140,1.7511,3.592,1,0.2,1.1225
CA-2015-123456,OFF-AP-10002684,70.5164,48.632,2,0.8,-121.58
CA-2017-151358,OFF-ST-10000046,292.4055,323.1,2,0.0,61.389
US-2016-107440,TEC-MA-10001047,8761.9326,9099.93,7,0.0,2365.9818
US-2016-107440,FUR-FU-10000550,8.316600000000001,9.96,2,0.0,3.2868
US-2016-107440,OFF-BI-10002432,22.921799999999998,25.3,5,0.0,11.891
CA-2014-166989,OFF-PA-10004470,8.7472,11.36,2,0.0,5.2256
CA-2014-166989,FUR-CH-10001797,55.026399999999995,69.264,2,0.1,14.6224
CA-2014-103100,OFF-LA-10003720,1.9557,3.69,1,0.0,1.7343
CA-2014-103100,OFF-BI-10004600,938.3744999999999,1103.97,3,0.0,496.7865
CA-2015-105690,FUR-BO-10003965,205.37610399999997,246.1328,2,0.32,-76.0116
CA-2015-105690,OFF-LA-10000240,7.3831,11.696,2,0.2,3.9474
CA-2015-105690,TEC-CO-10001571,186.9966,439.992,1,0.2,164.997
CA-2017-127516,OFF-ST-10000736,64.784,64.784,1,0.2,-12.9568
US-2015-117184,OFF-BI-10002082,16.639999999999997,33.28,5,0.8,-49.92
US-2015-117184,OFF-PA-10002250,9.626800000000001,14.088,3,0.2,4.9308
CA-2017-102407,OFF-AR-10000122,9.765,11.16,2,0.0,2.79
CA-2017-102407,FUR-TA-10003748,714.5726,896.328,9,0.2,22.4082
CA-2017-102407,OFF-AP-10001394,120.96,189.0,1,0.0,68.04
CA-2017-130967,TEC-PH-10004896,35.988,53.982,3,0.4,-10.7964
CA-2017-101581,FUR-TA-10002607,112.7151,177.225,5,0.5,-120.513
CA-2017-169124,FUR-FU-10001215,111.27539999999999,129.39,3,0.0,54.3438
CA-2017-117261,OFF-ST-10000419,54.1842,54.32,4,0.0,0.5432
CA-2017-129021,TEC-PH-10001459,3469.1174,4367.896,13,0.2,327.5922
CA-2017-129021,OFF-PA-10000241,31.9094,49.568,2,0.2,15.49
CA-2017-129021,OFF-AP-10003040,127.0836,161.376,6,0.2,12.1032
CA-2017-129021,FUR-FU-10001852,2.0183999999999997,2.784,2,0.2,0.4176
CA-2017-129021,OFF-PA-10000141,6.3874,8.72,5,0.2,2.943
CA-2014-123253,OFF-AR-10002804,2.1027,3.912,1,0.2,1.0269
CA-2016-121601,OFF-EN-10003862,45.02740000000001,59.752,7,0.2,19.4194
CA-2014-162278,FUR-FU-10000448,63.121,63.92,4,0.0,3.196
CA-2014-162278,TEC-PH-10000526,299.4888,383.96,5,0.2,38.396
CA-2016-161095,OFF-BI-10002764,5.2649,7.752,3,0.2,2.8101
CA-2016-161095,OFF-BI-10001524,20.979999999999997,33.568,2,0.2,11.7488
CA-2014-125829,TEC-PH-10001079,523.5560000000002,666.344,7,0.2,66.6344
CA-2014-125829,FUR-TA-10002041,475.1185,573.728,4,0.2,-64.5444
CA-2014-125829,OFF-BI-10001036,14.8068,21.936,3,0.2,8.226
CA-2014-125829,OFF-PA-10000223,16.329600000000003,19.44,3,0.0,9.3312
CA-2014-125829,TEC-MA-10003246,323.37690000000003,447.968,4,0.2,139.99
CA-2014-123127,OFF-AP-10001962,14.682500000000001,16.78,2,0.0,4.195
CA-2015-115945,OFF-AR-10004062,18.34,20.96,2,0.0,5.24
CA-2015-115945,OFF-BI-10004330,61.75659999999999,88.752,3,0.2,27.735
CA-2015-115945,OFF-ST-10001963,301.1877,304.23,3,0.0,9.1269
CA-2015-136735,OFF-EN-10002230,128.4129,167.86,2,0.0,78.8942
US-2017-136189,FUR-FU-10000175,78.1237,82.38,6,0.0,25.5378
CA-2014-152345,TEC-PH-10004897,21.0789,23.976,3,0.2,-5.6943
CA-2014-152345,OFF-ST-10003123,25.3004,33.29,1,0.0,7.9896
US-2015-147662,OFF-BI-10001658,10.4664,14.952,2,0.7,-11.9616
US-2015-147662,TEC-PH-10002834,221.3877,323.982,3,0.4,-80.9955
US-2015-147662,OFF-BI-10002160,1.524,2.286,2,0.7,-1.6764
US-2015-147662,OFF-AR-10004999,11.1826,14.352,3,0.2,0.897
US-2015-147662,TEC-AC-10003280,57.2809,71.976,3,0.2,0.8997
CA-2016-153346,OFF-AR-10000315,8.4425,9.21,3,0.0,2.3025
CA-2016-153346,OFF-PA-10000007,16.344,18.0,5,0.0,8.28
CA-2017-118360,OFF-PA-10000791,40.783500000000004,42.93,9,0.0,19.3185
CA-2017-149853,OFF-PA-10000556,10.6272,15.552,3,0.2,5.4432
CA-2017-149853,OFF-AP-10000804,14.112,17.92,5,0.2,1.12
CA-2017-107909,TEC-AC-10001998,13.193399999999999,19.99,1,0.0,6.7966
CA-2017-107909,OFF-BI-10003476,16.7316,22.92,5,0.2,8.022
CA-2015-112375,TEC-AC-10003237,38.26600000000001,50.88,6,0.2,14.628
CA-2015-112375,OFF-EN-10003798,17.240700000000004,27.312,2,0.2,9.2178
CA-2015-154795,OFF-EN-10003068,3.5640000000000005,7.92,1,0.2,2.772
CA-2015-154795,FUR-FU-10002088,9.5188,14.368,2,0.2,3.9512
CA-2015-125234,TEC-AC-10000158,100.4121,107.97,3,0.0,22.6737
CA-2015-125234,OFF-PA-10000482,95.98819999999999,113.82,3,0.0,53.4954
CA-2017-133501,OFF-PA-10004888,2.3328000000000007,5.184,1,0.2,1.8144
US-2014-129609,OFF-AR-10003478,13.024000000000001,16.28,2,0.0,6.512
CA-2017-130309,OFF-ST-10003208,491.75659999999993,544.38,3,0.0,157.8702
CA-2017-105410,OFF-BI-10004970,14.744100000000001,19.824,6,0.2,6.6906
CA-2017-105410,TEC-PH-10000038,547.92,657.504,6,0.2,-131.5008
CA-2017-105410,TEC-AC-10001552,94.06530000000001,99.54,2,0.0,10.9494
CA-2017-105410,TEC-AC-10002926,178.4643,199.96,4,0.0,85.9828
CA-2016-120355,FUR-CH-10001394,498.4058000000001,631.782,2,0.1,140.396
CA-2016-120355,FUR-FU-10004053,52.016799999999996,60.72,3,0.0,26.1096
CA-2017-169894,OFF-BI-10004230,13.816,20.724,2,0.7,-15.1976
CA-2017-169894,OFF-ST-10000060,337.896,415.872,8,0.2,-41.5872
US-2017-100482,OFF-ST-10001325,12.680800000000001,16.768,2,0.2,1.4672
US-2017-100482,TEC-AC-10003441,24.069000000000003,27.12,2,0.2,-4.746
CA-2017-107748,TEC-PH-10003215,67.9865,95.84,4,0.2,34.742
CA-2017-107748,OFF-PA-10002005,9.8496,12.96,2,0.0,6.2208
CA-2017-153654,OFF-BI-10004465,7.2864,19.008,8,0.7,-12.672
CA-2015-155600,OFF-BI-10000545,631.6134000000001,1598.058,7,0.7,-1065.372
CA-2015-155600,OFF-AR-10003752,26.565,36.96,4,0.2,12.012
CA-2017-162565,OFF-PA-10001937,6.480000000000001,10.368,2,0.2,3.6288
CA-2017-162565,FUR-FU-10004306,97.15,77.72,1,0.6,-66.062
CA-2017-162565,FUR-CH-10003973,371.76000000000005,520.464,2,0.3,-14.8704
CA-2016-127642,OFF-PA-10000565,84.5298,111.96,2,0.0,54.8604
US-2017-163195,TEC-PH-10003875,26.3412,29.16,3,0.0,8.4564
CA-2017-111332,OFF-AR-10001953,120.0654,131.94,3,0.0,35.6238
CA-2017-111332,OFF-AR-10001374,23.846400000000003,25.92,4,0.0,8.2944
CA-2017-111332,OFF-ST-10003816,664.2363,704.76,4,0.0,162.0948
CA-2017-111332,OFF-FA-10001843,6.249099999999999,7.41,3,0.0,3.4827
CA-2017-111332,OFF-AR-10000657,20.7905,21.5,10,0.0,7.095
CA-2017-117044,OFF-FA-10000936,7.599900000000002,10.528,4,0.2,3.29
CA-2017-117044,OFF-PA-10003657,15.365200000000002,20.544,6,0.2,6.42
US-2016-165078,OFF-BI-10001989,94.8296,104.9,5,0.0,50.352
US-2016-165078,OFF-AR-10002987,31.5456,39.68,2,0.0,16.2688
US-2016-165078,OFF-LA-10000414,46.782,51.75,5,0.0,24.84
US-2017-169320,OFF-AR-10003602,8.9352,11.68,2,0.0,5.4896
US-2017-169320,TEC-AC-10002550,157.5135,159.75,5,0.0,11.1825
CA-2016-158575,OFF-AP-10002998,80.35860000000001,103.968,6,0.2,16.8948
CA-2014-166954,FUR-FU-10003708,290.5135,303.25,5,0.0,63.6825
CA-2014-166954,OFF-AP-10001391,244.55040000000005,270.72,3,0.0,78.5088
CA-2014-166954,FUR-CH-10003973,1159.8912,1487.04,5,0.2,148.704
CA-2015-140830,OFF-EN-10000461,13.3722,17.48,2,0.0,8.2156
CA-2015-140830,OFF-EN-10002831,55.706999999999994,71.88,2,0.0,32.346
CA-2015-152891,OFF-AR-10004648,55.0095,60.45,3,0.0,16.3215
CA-2015-152891,FUR-TA-10001857,213.0898,253.176,3,0.2,-31.647
US-2015-122784,OFF-BI-10000546,1.4687999999999999,2.88,5,0.8,-4.464
US-2015-122784,FUR-BO-10004690,301.0812,384.944,4,0.3,-126.4816
US-2015-122784,TEC-PH-10001557,116.1479,153.584,2,0.2,13.4386
US-2015-122784,FUR-BO-10002545,649.8401999999999,913.43,5,0.3,-52.196
CA-2016-156811,OFF-AP-10001366,40.955400000000004,43.92,4,0.0,11.8584
CA-2016-156811,OFF-BI-10001628,17.418100000000003,25.032,3,0.2,7.8225
CA-2017-111556,OFF-PA-10003651,43.5536,46.76,7,0.0,22.4448
CA-2017-111556,FUR-BO-10003159,159.82219999999998,183.968,2,0.2,-25.2956
CA-2017-111556,TEC-PH-10001459,1150.7726,1259.97,3,0.0,327.5922
CA-2017-111556,OFF-AR-10004602,62.5328,68.97,3,0.0,19.3116
CA-2016-108868,OFF-AR-10001953,53.215799999999994,70.368,2,0.2,6.1572
CA-2016-108868,TEC-PH-10000923,43.620900000000006,59.96,5,0.2,21.7355
CA-2014-142965,OFF-ST-10002583,25.984,25.984,1,0.2,-5.1968
CA-2014-142965,OFF-BI-10000977,15.504,27.36,3,0.7,-21.888
CA-2016-148740,TEC-PH-10002549,275.5492,361.376,2,0.2,27.1032
US-2014-138758,FUR-CH-10002880,143.8983,172.186,2,0.3,-46.7362
US-2014-138758,FUR-FU-10003039,49.1682,69.008,2,0.2,12.0764
CA-2016-131737,OFF-EN-10003055,181.909,199.9,5,0.0,89.955
CA-2016-131737,OFF-AP-10002945,802.7355000000001,901.95,3,0.0,297.6435
CA-2016-131737,FUR-FU-10004306,920.982,971.5,5,0.0,252.59
CA-2016-114538,OFF-AR-10002445,7.788,11.328,2,0.2,2.5488
CA-2014-127936,OFF-AR-10002445,18.5496,21.24,3,0.0,8.0712
CA-2015-164336,TEC-AC-10002345,27.115,34.8,3,0.2,2.175
CA-2015-164336,OFF-ST-10001558,31.9928,38.976,3,0.2,-2.436
CA-2016-100041,OFF-PA-10001622,7.037,9.08,2,0.0,4.086
CA-2016-100041,OFF-PA-10000418,264.22200000000004,314.55,3,0.0,150.984
CA-2016-100041,OFF-BI-10000343,2.6023,4.91,1,0.0,2.3077
US-2014-154879,OFF-LA-10004425,4.4217,5.78,2,0.0,2.7166
US-2014-154879,OFF-AR-10001897,102.9028,107.94,6,0.0,30.2232
CA-2014-130624,OFF-PA-10003883,16.636999999999997,19.65,3,0.0,9.039
CA-2014-130624,TEC-PH-10003963,564.4126,617.97,3,0.0,160.6722
CA-2014-130624,OFF-AP-10001303,50.745000000000005,59.7,3,0.0,26.865
CA-2017-132339,OFF-BI-10003925,205.6347,387.99,1,0.0,182.3553
CA-2014-153983,TEC-PH-10004586,424.741,575.92,2,0.2,71.99
CA-2014-153983,OFF-FA-10003495,27.360000000000003,30.4,5,0.0,15.2
CA-2017-112900,OFF-BI-10002867,450.7412,478.24,8,0.0,219.9904
CA-2014-160157,FUR-FU-10003773,159.83520000000001,190.848,3,0.2,-21.4704
CA-2014-139633,OFF-BI-10002954,2.6506000000000003,5.484,4,0.7,-4.0216
CA-2015-163090,OFF-SU-10002537,32.12220000000001,40.92,5,0.2,3.069
CA-2014-117016,OFF-AR-10001374,11.664000000000001,15.552,3,0.2,2.3328
CA-2017-159464,OFF-AP-10001492,14.9988,17.24,2,0.0,4.4824
CA-2017-159464,FUR-BO-10003546,277.695,302.94,3,0.0,75.735
CA-2017-159464,TEC-PH-10002185,31.622500000000002,34.75,5,0.0,15.6375
CA-2017-159464,OFF-BI-10000315,104.8248,113.94,6,0.0,54.6912
CA-2017-159464,TEC-PH-10002350,48.142799999999994,55.98,2,0.0,15.6744
US-2017-103226,OFF-PA-10002666,23.102999999999998,27.18,3,0.0,12.231
CA-2017-119452,FUR-CH-10004495,1718.5958,1805.88,6,0.0,523.7052
CA-2017-147725,OFF-AR-10001725,64.801,70.95,3,0.0,18.447
CA-2016-168893,OFF-FA-10002280,17.6,20.0,4,0.0,9.6
CA-2016-168893,OFF-AR-10001770,7.2884,7.98,3,0.0,2.0748
CA-2016-168893,FUR-FU-10002885,22.2684,24.1,5,0.0,9.158
CA-2016-168893,OFF-AR-10003772,6.125,8.75,1,0.0,2.625
CA-2016-168893,FUR-TA-10003392,789.5538,842.94,3,0.0,160.1586
CA-2016-163398,OFF-BI-10000014,4.0367,2.182,1,0.8,-3.6003
CA-2016-163398,OFF-AR-10003217,21.516000000000002,27.384,7,0.2,2.7384
CA-2016-163398,OFF-AP-10002403,29.046599999999998,26.406,3,0.8,-71.2962
CA-2016-162726,OFF-PA-10001972,6.480000000000001,10.368,2,0.2,3.6288
CA-2016-162726,OFF-PA-10004041,17.093999999999998,23.68,4,0.2,7.4
US-2016-111290,TEC-AC-10004975,73.66650000000001,109.95,1,0.0,36.2835
US-2016-111290,OFF-ST-10001932,938.8062,965.85,5,0.0,135.219
US-2016-111290,OFF-AR-10001761,27.0976,29.2,5,0.0,10.512
US-2016-111290,OFF-PA-10002262,29.2896,32.4,5,0.0,15.552
US-2014-147704,OFF-EN-10004483,70.9851,78.35,5,0.0,36.8245
US-2014-147704,OFF-PA-10003270,29.304,31.68,6,0.0,14.256
US-2014-147704,OFF-BI-10001634,25.5528,29.12,4,0.0,14.2688
US-2014-147704,OFF-ST-10000675,160.97750000000002,169.45,5,0.0,42.3625
CA-2015-121965,FUR-FU-10000732,10.5504,12.56,2,0.0,4.0192
CA-2015-121965,OFF-PA-10004355,3.3696000000000006,6.48,1,0.0,3.1104
CA-2015-121965,OFF-EN-10000056,157.44189999999998,186.69,3,0.0,87.7443
CA-2016-147137,FUR-FU-10000221,23.672800000000002,25.4,5,0.0,8.636
CA-2016-147137,OFF-EN-10003567,33.629400000000004,43.96,2,0.0,20.6612
CA-2016-147137,FUR-BO-10001811,1042.14325,1279.165,5,0.15,225.735
CA-2016-147137,OFF-ST-10002486,27.7804,27.92,4,0.0,0.5584
US-2015-146745,FUR-CH-10002372,110.1328,129.568,2,0.2,-12.9568
US-2015-146745,OFF-BI-10003274,4.0198,6.368,2,0.2,2.1492
CA-2017-115175,OFF-PA-10001878,221.5623,244.55,5,0.0,114.9385
CA-2017-105851,OFF-SU-10002881,1215.9026000000001,1332.496,2,0.2,-299.8116
US-2017-125717,FUR-FU-10001979,22.943200000000004,32.776,1,0.2,3.2776
US-2017-125717,OFF-ST-10001522,132.4656,147.184,2,0.2,-29.4368
US-2017-125717,TEC-AC-10003657,42.827400000000004,54.384,2,0.2,1.3596
US-2017-125717,OFF-BI-10001718,37.748200000000004,76.776,4,0.7,-58.8616
US-2017-125717,OFF-PA-10003022,9.7474,14.352,3,0.2,5.2026
US-2017-125717,OFF-AP-10000891,154.72160000000002,209.792,2,0.2,26.224
CA-2015-163895,OFF-BI-10004970,1.5281000000000002,3.304,1,0.2,1.1151
CA-2017-168641,OFF-AR-10003759,15.560999999999998,16.38,9,0.0,7.371
CA-2017-168641,OFF-EN-10003001,128.48940000000002,167.96,2,0.0,78.9412
CA-2017-168641,FUR-BO-10000780,265.29359999999997,321.568,2,0.2,-16.0784
CA-2017-168641,OFF-PA-10001972,9.8496,12.96,2,0.0,6.2208
CA-2017-156895,FUR-CH-10003535,97.56799999999998,128.058,3,0.3,-23.7822
CA-2017-121300,FUR-CH-10003774,60.0468,63.686,1,0.3,-15.4666
CA-2017-121300,TEC-AC-10004571,169.983,239.976,3,0.2,65.9934
CA-2017-121300,FUR-TA-10004442,301.1925,344.22,2,0.4,-189.321
CA-2017-121300,OFF-PA-10002787,10.6272,15.552,3,0.2,5.4432
CA-2017-121300,FUR-FU-10004586,15.1392,21.248,4,0.2,7.4368
CA-2017-121300,OFF-PA-10002606,5.438400000000001,8.448,2,0.2,2.64
CA-2017-130211,OFF-ST-10000129,325.3179,333.09,3,0.0,23.3163
CA-2017-130211,FUR-TA-10003748,221.5922,248.98,2,0.0,54.7756
CA-2014-147235,OFF-PA-10004948,22.5594,24.9,5,0.0,11.703
CA-2016-109365,OFF-FA-10001561,14.5406,15.26,7,0.0,5.0358
CA-2016-109365,OFF-AP-10002998,36.172200000000004,43.32,2,0.0,14.2956
CA-2016-109365,OFF-BI-10003981,33.55060000000001,43.584,12,0.2,15.7992
CA-2016-109365,OFF-PA-10001725,97.28760000000001,116.28,3,0.0,56.9772
CA-2016-109365,OFF-BI-10002071,5.9262,9.296,2,0.2,3.0212
CA-2016-109365,OFF-PA-10000477,16.329600000000003,19.44,3,0.0,9.3312
CA-2016-109365,OFF-PA-10004359,264.22200000000004,314.55,3,0.0,150.984
CA-2015-162621,OFF-BI-10000962,8.297699999999999,16.27,5,0.8,-25.2185
CA-2015-162621,OFF-SU-10003567,56.92800000000001,69.12,9,0.2,-14.688
CA-2015-162621,OFF-BI-10003708,3.5015,4.47,3,0.8,-7.8225
CA-2017-105921,FUR-TA-10001095,332.8939,418.296,3,0.2,5.2287
CA-2014-150798,TEC-CO-10001571,340.9938,659.988,2,0.4,109.998
CA-2014-150798,FUR-FU-10000221,5.791200000000001,8.128,2,0.2,1.4224
CA-2014-150798,OFF-PA-10001972,27.216000000000005,36.288,7,0.2,12.7008
CA-2014-150798,FUR-CH-10000015,645.468,909.72,6,0.3,-51.984
CA-2017-112753,FUR-BO-10004015,771.8356749999999,917.9235,9,0.15,75.5937
CA-2017-112753,OFF-PA-10002036,35.704800000000006,38.88,6,0.0,19.0512
CA-2017-155075,OFF-BI-10003650,305.0684,631.176,4,0.7,-462.8624
CA-2014-103401,OFF-PA-10003309,9.8496,12.96,2,0.0,6.2208
CA-2016-124814,OFF-PA-10002787,9.8496,12.96,2,0.0,6.2208
CA-2016-124814,OFF-BI-10000174,16.936,23.2,5,0.2,8.12
CA-2014-116757,OFF-PA-10002005,18.921600000000005,25.92,5,0.2,9.072
CA-2014-116757,OFF-FA-10002815,15.850800000000001,21.312,6,0.2,7.1928
US-2014-138247,TEC-PH-10000213,136.44400000000002,173.656,7,0.2,17.3656
US-2014-138247,OFF-AP-10000828,311.2856,361.96,2,0.0,101.3488
US-2014-138247,TEC-AC-10004708,58.450500000000005,62.85,3,0.0,13.1985
US-2014-138247,TEC-PH-10001530,637.6513000000001,818.376,3,0.2,51.1485
US-2014-138247,OFF-ST-10002301,20.1366,20.34,1,0.0,0.2034
US-2014-138247,FUR-FU-10002554,18.472299999999997,23.99,1,0.0,5.5177
CA-2017-167003,FUR-TA-10001520,139.1715,171.288,3,0.2,-6.4233
CA-2016-119935,FUR-FU-10001085,28.720999999999997,37.3,2,0.0,17.158
CA-2016-119935,OFF-BI-10001597,62.28959999999999,81.96,2,0.0,39.3408
CA-2016-118969,OFF-BI-10002429,23.134400000000003,54.792,6,0.7,-40.1808
CA-2016-145240,OFF-ST-10001590,7.8184000000000005,10.784,1,0.2,0.8088
CA-2016-120873,FUR-CH-10000847,215.32520000000002,290.98,1,0.0,75.6548
US-2017-111920,OFF-AR-10003179,33.433699999999995,36.44,4,0.0,12.0252
US-2016-128678,OFF-PA-10000807,19.3884,21.4,5,0.0,10.058
US-2016-128678,OFF-BI-10002103,36.671800000000005,48.664,7,0.2,15.8158
CA-2016-101385,OFF-AR-10004441,14.8212,16.56,4,0.0,6.9552
CA-2017-107167,OFF-ST-10003805,1067.4885000000002,1347.52,8,0.2,84.22
CA-2014-109491,TEC-AC-10001284,54.8328,62.31,3,0.0,22.4316
CA-2014-109491,FUR-FU-10000221,18.5928,20.32,4,0.0,6.9088
CA-2017-105445,OFF-FA-10001229,6.5238000000000005,9.432,3,0.2,3.0654
CA-2014-107454,OFF-LA-10001569,32.5692,34.86,7,0.0,16.0356
CA-2014-107454,FUR-FU-10004018,85.3197,89.34,6,0.0,24.1218
US-2017-105046,TEC-PH-10004536,236.23250000000002,269.98,2,0.0,67.495
US-2017-105046,OFF-PA-10004353,90.3096,99.9,5,0.0,47.952
US-2017-105046,FUR-FU-10004848,35.4651,39.08,4,0.0,14.4596
CA-2017-152856,TEC-AC-10004864,85.0683,116.832,4,0.2,33.5892
CA-2016-134691,OFF-BI-10002393,2.4108,2.296,2,0.8,-3.9032
CA-2016-118759,FUR-CH-10002335,330.9382,408.006,2,0.1,72.5344
CA-2016-118759,OFF-ST-10001590,36.9352,40.44,3,0.0,10.5144
CA-2014-140403,FUR-CH-10002774,93.29340000000002,122.352,3,0.2,13.7646
CA-2014-140403,OFF-EN-10001219,11.5364,15.28,2,0.0,7.4872
CA-2015-163104,OFF-PA-10001947,9.029800000000002,11.96,2,0.0,5.8604
CA-2017-138464,FUR-FU-10003142,14.203199999999997,15.84,3,0.0,4.9104
CA-2017-138464,OFF-BI-10001543,59.02360000000001,86.376,3,0.2,30.2316
CA-2017-138464,OFF-AR-10003560,16.1728,18.24,3,0.0,6.2016
CA-2017-138464,OFF-AR-10004757,12.0376,13.12,4,0.0,4.3296
CA-2015-104129,TEC-PH-10003800,105.4501,105.98,2,0.0,1.0598
CA-2015-104129,FUR-TA-10004152,349.77599999999995,493.92,7,0.3,-28.224
US-2017-132206,OFF-BI-10000756,2.4591999999999996,5.936,7,0.8,-8.904
CA-2017-113474,OFF-EN-10004206,250.9122,325.86,2,0.0,149.8956
CA-2015-126557,FUR-CH-10004477,269.1338,383.607,9,0.3,-5.4801
CA-2015-126557,TEC-PH-10003505,110.43199999999999,148.48,2,0.2,16.704
CA-2015-126557,TEC-PH-10000526,422.35600000000005,537.544,7,0.2,53.7544
CA-2015-126557,OFF-BI-10003314,1.8798,1.928,2,0.8,-2.9884
CA-2015-126557,OFF-AR-10003190,5.2992,6.912,3,0.2,0.6912
CA-2015-126557,FUR-FU-10001861,5.2379999999999995,7.76,1,0.6,-2.134
CA-2015-126557,TEC-PH-10003963,514.975,659.168,4,0.2,49.4376
US-2017-107636,OFF-LA-10003388,4.3488,5.76,2,0.0,2.8224
US-2014-165862,FUR-TA-10002855,279.50939999999997,351.216,3,0.2,4.3902
US-2014-106334,FUR-CH-10004886,176.548,230.28,3,0.2,23.028
US-2014-106334,OFF-PA-10003657,10.914,12.84,3,0.0,5.778
CA-2016-101448,OFF-BI-10004738,47.35,56.82,3,0.0,28.41
CA-2015-130218,OFF-FA-10003112,28.0095,31.56,4,0.0,14.202
CA-2015-130218,OFF-ST-10002486,27.7804,27.92,4,0.0,0.5584
US-2017-117331,OFF-BI-10003984,9.1296,8.559,1,0.7,-6.5619
CA-2014-127383,OFF-EN-10004773,30.6702,49.568,2,0.2,17.9684
CA-2014-110219,FUR-CH-10001146,92.5528,127.869,3,0.3,-9.1335
CA-2015-118871,OFF-EN-10003296,230.72399999999996,271.44,3,0.0,122.148
CA-2015-118871,TEC-PH-10000193,85.5228,110.352,3,0.2,8.2764
CA-2015-118871,FUR-FU-10002111,33.6336,36.4,5,0.0,13.832
CA-2017-129490,FUR-CH-10003298,349.7166,419.136,4,0.2,-57.6312
CA-2014-101175,OFF-ST-10004950,80.773,100.704,6,0.2,-1.2588
US-2017-149510,OFF-AP-10002350,34.665600000000005,45.216,3,0.2,4.5216
US-2017-149510,OFF-BI-10004233,12.1524,28.782,6,0.7,-21.1068
US-2017-149510,OFF-PA-10001892,17.342800000000004,24.448,4,0.2,8.8624
CA-2015-111990,OFF-BI-10003291,4.9761,10.476,6,0.8,-17.2854
CA-2014-169460,FUR-FU-10004017,67.257,76.14,3,0.0,26.649
US-2015-152128,OFF-AR-10002445,18.5496,21.24,3,0.0,8.0712
US-2015-152128,OFF-BI-10001718,97.8894,127.96,2,0.0,60.1412
CA-2017-126662,TEC-CO-10004202,338.98870000000005,479.984,2,0.2,89.997
CA-2016-139395,TEC-PH-10002103,631.6127999999999,657.93,7,0.0,184.2204
CA-2016-139395,FUR-FU-10003724,31.303799999999995,33.48,4,0.0,8.7048
CA-2016-139395,OFF-AR-10003732,13.1772,13.9,5,0.0,3.614
CA-2016-139395,OFF-ST-10000885,23.502499999999998,26.86,2,0.0,6.715
US-2014-121734,OFF-BI-10004817,4.3128,9.584,1,0.2,3.3544
CA-2015-110947,OFF-BI-10001670,94.24999999999999,113.1,3,0.0,56.55
US-2014-150126,OFF-PA-10002709,62.8498,65.78,11,0.0,32.2322
CA-2015-164427,TEC-AC-10004469,222.12199999999996,239.7,6,0.0,105.468
CA-2016-120250,FUR-FU-10003424,19.224,25.632,3,0.2,3.8448
CA-2016-121993,OFF-LA-10003720,17.8965,23.616,8,0.2,7.9704
US-2016-100405,OFF-AR-10000390,6.3602,8.26,2,0.0,3.7996
US-2017-163790,OFF-EN-10001335,71.10999999999999,76.58,7,0.0,38.29
US-2017-163790,OFF-AR-10003469,7.9552,8.8,5,0.0,4.224
US-2017-163790,OFF-BI-10003718,437.8444,590.352,6,0.2,206.6232
US-2017-163790,OFF-FA-10004838,5.5242,5.58,3,0.0,0.1674
US-2017-163790,FUR-FU-10002508,21.517200000000003,25.02,3,0.0,10.5084
US-2017-163790,OFF-ST-10001511,449.3175,452.55,7,0.0,22.6275
CA-2016-129868,OFF-SU-10000952,15.273600000000002,17.76,2,0.0,4.9728
CA-2016-129868,TEC-PH-10002275,226.788,302.384,2,0.2,30.2384
CA-2016-129868,FUR-CH-10003535,118.91100000000002,146.352,3,0.2,-5.4882
CA-2016-129868,OFF-AP-10004052,6.873,7.9,2,0.0,2.054
CA-2016-129868,FUR-TA-10003473,710.8856999999999,902.712,3,0.2,33.8517
CA-2016-129868,OFF-AR-10001897,48.93279999999999,53.97,3,0.0,15.1116
CA-2016-140564,OFF-AR-10000034,32.266400000000004,33.92,8,0.0,13.2288
US-2017-169502,OFF-SU-10004115,19.847099999999998,21.81,3,0.0,5.8887
US-2017-169502,OFF-AP-10001947,86.2872,91.6,5,0.0,26.564
CA-2015-146948,FUR-CH-10004853,107.19579999999999,150.98,1,0.0,43.7842
CA-2015-146948,OFF-EN-10000483,130.235,137.25,9,0.0,63.135
CA-2015-146948,OFF-FA-10001332,10.1664,11.52,4,0.0,5.4144
US-2015-113327,OFF-PA-10003790,8.6792,18.272,1,0.2,5.9384
US-2015-113327,OFF-PA-10003134,109.53120000000001,153.728,4,0.2,53.8048
US-2015-113327,OFF-EN-10004459,7.563600000000001,12.224,2,0.2,4.4312
US-2015-113327,TEC-AC-10003628,127.1576,167.944,7,0.2,50.3832
CA-2015-135020,TEC-PH-10004093,32.6529,45.99,1,0.0,13.3371
CA-2015-135020,OFF-ST-10001490,481.86899999999997,535.41,3,0.0,160.623
CA-2015-135020,OFF-BI-10000605,3.8481000000000005,6.096,2,0.2,2.0574
CA-2015-135020,OFF-PA-10004255,42.249599999999994,45.36,7,0.0,21.7728
US-2017-141852,FUR-FU-10000023,44.5284,47.12,8,0.0,20.7328
CA-2016-109407,OFF-BI-10000285,27.439999999999998,31.36,4,0.0,15.68
US-2017-165953,OFF-AR-10000588,36.9024,47.616,3,0.2,3.5712
US-2017-165953,OFF-PA-10002250,17.140400000000003,23.48,5,0.2,8.218
